,event_id,norm_overrun_location,true_overrun_location,overrun_probability,number_of_events,number_of_waves,avg_overrun_period,avg_wave_period,norm_overrun_period,overrun_time,overrun_datetime,run_id,run_datetime,location,location_name
728,9,0.07947078797606433,45.23310843313483,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,129.36412443615959,2018-06-14 12:22:09,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
729,10,0.07947078797606433,45.23310843313483,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,129.36412443615959,2018-06-14 12:22:09,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
730,11,0.6031655028859251,86.29772837247495,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,125.42739798193331,2018-06-14 12:22:05,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
731,12,0.0017309707024090737,47.276568649841245,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,176.5633179571793,2018-06-14 12:22:56,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
732,13,0.0017309707024090737,47.276568649841245,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,176.5633179571793,2018-06-14 12:22:56,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
733,14,0.0008172136158796639,47.8850718604354,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,176.08527311859936,2018-06-14 12:22:56,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
734,15,0.002994201069679847,48.39675452011893,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,175.92202828655357,2018-06-14 12:22:55,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
735,16,0.0003014095239383674,45.918799997422354,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,177.651805289905,2018-06-14 12:22:57,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
736,17,0.02831165561242943,51.591633543882004,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,210.022720733854,2018-06-14 12:23:30,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
737,18,0.022704939614114683,51.50079022188135,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,210.59956468411858,2018-06-14 12:23:30,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
738,19,0.32746077333157536,81.04760179957907,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,195.01555451800525,2018-06-14 12:23:15,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
739,20,0.02831165561242943,51.591633543882004,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,210.022720733854,2018-06-14 12:23:30,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
740,21,0.32746077333157536,81.04760179957907,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,195.01555451800525,2018-06-14 12:23:15,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
741,22,0.022704939614114683,51.50079022188135,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,210.59956468411858,2018-06-14 12:23:30,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
742,23,-0.006463795353788049,47.66988219108622,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,212.5865720678721,2018-06-14 12:23:32,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
743,24,0.4247171858064392,87.52015298352816,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,213.99012559286342,2018-06-14 12:23:33,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
744,25,0.4247171858064392,87.52015298352816,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,213.99012559286342,2018-06-14 12:23:33,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
745,26,0.6500479373689423,85.8736241327228,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,226.39940644802,2018-06-14 12:23:46,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
746,27,0.6500479373689423,85.8736241327228,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,226.39940644802,2018-06-14 12:23:46,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
747,28,0.7082064312124692,83.01714716833666,0.5833333333333334,28,48.0,10.714285714285714,6.25,1.7142857142857142,239.0114970328072,2018-06-14 12:23:59,10,2018-06-14 12:20:00,SevenMileBeach,Seven Mile Beach
748,1,0.07016687342455813,47.60907524577694,0.25,9,36.0,33.333333333333336,8.333333333333334,4.0,60.02865205018211,2018-06-14 12:26:00,11,2018-06-14 12:25:00,SevenMileBeach,Seven Mile Beach
749,2,0.00017646038392366004,41.30055356083939,0.25,9,36.0,33.333333333333336,8.333333333333334,4.0,83.09804270896194,2018-06-14 12:26:23,11,2018-06-14 12:25:00,SevenMileBeach,Seven Mile Beach
750,3,0.002007150346761244,39.566661618616756,0.25,9,36.0,33.333333333333336,8.333333333333334,4.0,141.8250936834472,2018-06-14 12:27:21,11,2018-06-14 12:25:00,SevenMileBeach,Seven Mile Beach
751,4,0.327137336162523,85.59386880971195,0.25,9,36.0,33.333333333333336,8.333333333333334,4.0,166.63322802850362,2018-06-14 12:27:46,11,2018-06-14 12:25:00,SevenMileBeach,Seven Mile Beach
752,5,0.327137336162523,85.59386880971195,0.25,9,36.0,33.333333333333336,8.333333333333334,4.0,166.63322802850362,2018-06-14 12:27:46,11,2018-06-14 12:25:00,SevenMileBeach,Seven Mile Beach
753,6,0.377734604668904,90.17344460484681,0.25,9,36.0,33.333333333333336,8.333333333333334,4.0,185.92200352567002,2018-06-14 12:28:05,11,2018-06-14 12:25:00,SevenMileBeach,Seven Mile Beach
754,7,0.022557482027102005,47.432185032331326,0.25,9,36.0,33.333333333333336,8.333333333333334,4.0,208.48804955956075,2018-06-14 12:28:28,11,2018-06-14 12:25:00,SevenMileBeach,Seven Mile Beach
755,8,0.377734604668904,90.17344460484681,0.25,9,36.0,33.333333333333336,8.333333333333334,4.0,185.92200352567002,2018-06-14 12:28:05,11,2018-06-14 12:25:00,SevenMileBeach,Seven Mile Beach
756,9,0.1916115166037457,58.159866387644456,0.25,9,36.0,33.333333333333336,8.333333333333334,4.0,234.1112947046268,2018-06-14 12:28:54,11,2018-06-14 12:25:00,SevenMileBeach,Seven Mile Beach
757,1,0.003996336740925588,81.80074907039227,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,13.545360516037835,2017-11-02 11:30:13,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
758,2,0.003996336740925588,81.80074907039227,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,13.545360516037832,2017-11-02 11:30:13,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
759,3,0.1422289426477924,104.30451775535322,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,70.89303749603856,2017-11-02 11:31:10,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
760,4,0.7149468382487085,183.42832137851642,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,106.20329259014991,2017-11-02 11:31:46,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
761,5,0.7149468382487085,183.42832137851642,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,106.20329259014994,2017-11-02 11:31:46,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
762,6,0.0034965055193399985,64.61676178823829,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,153.72561871239432,2017-11-02 11:32:33,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
763,7,0.0034965055193399985,64.61676178823829,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,153.72561871239432,2017-11-02 11:32:33,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
764,8,0.028391182747730226,80.46542393542202,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,175.3371094211712,2017-11-02 11:32:55,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
765,9,0.028391182747730226,80.46542393542202,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,175.3371094211712,2017-11-02 11:32:55,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
766,10,0.6185240335484181,169.72439472338542,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,178.8906154704488,2017-11-02 11:32:58,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
767,11,0.0035595431268080624,72.01543194326072,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,202.6721801668673,2017-11-02 11:33:22,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
768,12,0.6185240335484181,169.72439472338542,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,178.8906154704488,2017-11-02 11:32:58,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
769,13,0.0035595431268080624,72.01543194326072,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,202.6721801668673,2017-11-02 11:33:22,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
770,14,0.890215067981034,205.05498557049282,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,186.37277707837086,2017-11-02 11:33:06,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
771,15,0.890215067981034,205.05498557049282,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,186.37277707837086,2017-11-02 11:33:06,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
772,16,0.02851157386571468,86.39969843009673,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,222.85197614281282,2017-11-02 11:33:42,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
773,17,0.005009487876538432,87.90720048145072,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,251.26373187944736,2017-11-02 11:34:11,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
774,18,0.7511490019146141,209.4092525356985,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,235.011521623194,2017-11-02 11:33:55,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
775,19,0.7511490019146141,209.4092525356985,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,235.011521623194,2017-11-02 11:33:55,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
776,20,0.2452114339193433,129.16016821270912,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,274.35208132957484,2017-11-02 11:34:34,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
777,21,0.021712611346913047,111.80992629078492,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,290.04068466476724,2017-11-02 11:34:50,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
778,22,0.5017627273215185,170.1633822224554,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,281.3030470287933,2017-11-02 11:34:41,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
779,23,0.0792825081416022,119.63131282155449,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,288.74083449876116,2017-11-02 11:34:48,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
780,24,0.5017627273215185,170.1633822224554,0.6153846153846154,24,39.0,12.5,7.6923076923076925,1.625,281.3030470287933,2017-11-02 11:34:41,0,2017-11-02 11:30:00,NobbysBeach,Nobbys Beach
781,1,0.03220564446996521,67.93934567311955,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,63.825534892078686,2017-11-02 11:36:03,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
782,2,0.49216756996998073,132.0535346032621,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,73.8571438913923,2017-11-02 11:36:13,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
783,3,0.49216756996998073,132.0535346032621,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,73.8571438913923,2017-11-02 11:36:13,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
784,4,0.01908990721622761,89.3643559875405,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,93.81500025154206,2017-11-02 11:36:33,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
785,5,0.19571836465880665,121.63409227421404,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,87.6073083753727,2017-11-02 11:36:27,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
786,6,0.5328811216249965,169.66466826981957,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,96.71790027577305,2017-11-02 11:36:36,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
787,7,0.011706694008774221,94.57417000514992,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,117.62919395606413,2017-11-02 11:36:57,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
788,8,0.4042625665095093,148.727881184772,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,109.89513644627328,2017-11-02 11:36:49,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
789,9,0.011706694008774221,94.57417000514992,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,117.62919395606413,2017-11-02 11:36:57,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
790,10,0.4042625665095093,148.727881184772,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,109.89513644627328,2017-11-02 11:36:49,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
791,11,0.509876112964962,146.48079937586715,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,124.876546454228,2017-11-02 11:37:04,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
792,12,0.7486324835718514,190.1194326637016,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,131.44893879361842,2017-11-02 11:37:11,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
793,13,0.7486324835718514,190.1194326637016,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,131.44893879361842,2017-11-02 11:37:11,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
794,14,0.35330995932524045,149.6509058788499,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,163.15091245012243,2017-11-02 11:37:43,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
795,15,0.35330995932524045,149.6509058788499,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,163.15091245012243,2017-11-02 11:37:43,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
796,16,0.8119550750175655,206.1818801869857,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,176.3054520696415,2017-11-02 11:37:56,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
797,17,0.8119550750175655,206.1818801869857,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,176.3054520696415,2017-11-02 11:37:56,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
798,18,0.8039485642071023,194.9572209223133,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,193.0121947451896,2017-11-02 11:38:13,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
799,19,0.8039485642071023,194.9572209223133,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,193.0121947451896,2017-11-02 11:38:13,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
800,20,0.05203381712724958,72.15122340315527,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,236.5887301569421,2017-11-02 11:38:56,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
801,21,0.05203381712724958,72.15122340315527,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,236.5887301569421,2017-11-02 11:38:56,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
802,22,0.7944155191443416,211.91897918717248,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,232.8269973821358,2017-11-02 11:38:52,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
803,23,0.6993919765618266,185.36640978556565,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,249.05934146127828,2017-11-02 11:39:09,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
804,24,0.6993919765618266,185.36640978556565,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,249.05934146127828,2017-11-02 11:39:09,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
805,25,0.5173980984368205,180.8989953396145,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,261.5577854929443,2017-11-02 11:39:21,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
806,26,0.5173980984368205,180.8989953396145,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,261.5577854929443,2017-11-02 11:39:21,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
807,27,0.5299698014540704,175.28310509933834,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,278.0602879451152,2017-11-02 11:39:38,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
808,28,-0.006865691956411957,91.87301353543036,0.6511627906976745,28,43.0,10.714285714285714,6.976744186046512,1.5357142857142856,295.71003820426847,2017-11-02 11:39:55,1,2017-11-02 11:35:00,NobbysBeach,Nobbys Beach
809,1,0.8489348476335754,214.36636432242975,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,23.388665818805205,2017-11-02 11:40:23,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
810,2,0.008669012291811051,103.77126004920154,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,46.95991102446536,2017-11-02 11:40:46,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
811,3,0.8489348476335754,214.36636432242975,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,23.388665818805205,2017-11-02 11:40:23,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
812,4,0.45057068281358537,154.50818268760253,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,40.66481711740218,2017-11-02 11:40:40,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
813,5,0.008669012291811051,103.77126004920154,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,46.95991102446536,2017-11-02 11:40:46,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
814,6,0.45057068281358537,154.50818268760253,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,40.66481711740218,2017-11-02 11:40:40,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
815,7,0.6663361910851583,186.39895465003337,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,48.21054074096859,2017-11-02 11:40:48,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
816,8,0.3711995790389263,140.978704205321,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,66.37290119186332,2017-11-02 11:41:06,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
817,9,0.022120955401236042,90.99543794128765,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,83.73217292239276,2017-11-02 11:41:23,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
818,10,0.5045601659128288,167.41068290647758,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,104.17687160601973,2017-11-02 11:41:44,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
819,11,0.5045601659128288,167.41068290647758,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,104.17687160601973,2017-11-02 11:41:44,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
820,12,-0.008874813606371212,103.98097182014828,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,122.11978108272608,2017-11-02 11:42:02,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
821,13,-0.008874813606371212,103.98097182014828,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,122.11978108272608,2017-11-02 11:42:02,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
822,14,0.6709275514208285,210.55383918867625,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,111.0926397210983,2017-11-02 11:41:51,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
823,15,0.01501268697212188,96.96857878974701,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,160.99597125008023,2017-11-02 11:42:40,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
824,16,0.01501268697212188,96.96857878974701,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,160.99597125008023,2017-11-02 11:42:40,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
825,17,0.06506471037749206,99.04544904675936,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,177.14240218361817,2017-11-02 11:42:57,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
826,18,0.016907714660001072,72.23465459509636,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,219.51474860030652,2017-11-02 11:43:39,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
827,19,0.8458737819331572,202.44030383738084,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,188.1622485344548,2017-11-02 11:43:08,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
828,20,0.3720937829833625,135.4133232170355,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,209.21247324929456,2017-11-02 11:43:29,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
829,21,0.3110567821606788,119.23217296142091,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,226.63554187151595,2017-11-02 11:43:46,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
830,22,0.3110567821606788,119.23217296142091,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,226.63554187151595,2017-11-02 11:43:46,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
831,23,0.019740515460913155,96.89337281521662,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,248.8507507093264,2017-11-02 11:44:08,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
832,24,0.019740515460913155,96.89337281521662,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,248.8507507093264,2017-11-02 11:44:08,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
833,25,0.030538285044517166,119.61329186840669,0.6578947368421053,25,38.0,12.0,7.894736842105263,1.52,290.71643251497414,2017-11-02 11:44:50,2,2017-11-02 11:40:00,NobbysBeach,Nobbys Beach
834,1,0.00986909634880706,79.99991323215754,0.48484848484848486,16,33.0,18.75,9.090909090909092,2.0625,55.453481758998954,2017-11-02 11:45:55,3,2017-11-02 11:45:00,NobbysBeach,Nobbys Beach
835,2,0.014685353014712299,98.28094112496058,0.48484848484848486,16,33.0,18.75,9.090909090909092,2.0625,111.72625359311041,2017-11-02 11:46:51,3,2017-11-02 11:45:00,NobbysBeach,Nobbys Beach
836,3,0.7535169504414199,210.2088848081989,0.48484848484848486,16,33.0,18.75,9.090909090909092,2.0625,101.16158211829551,2017-11-02 11:46:41,3,2017-11-02 11:45:00,NobbysBeach,Nobbys Beach
837,4,0.7535169504414199,210.2088848081989,0.48484848484848486,16,33.0,18.75,9.090909090909092,2.0625,101.16158211829551,2017-11-02 11:46:41,3,2017-11-02 11:45:00,NobbysBeach,Nobbys Beach
838,5,0.2845278389491599,121.40085616199457,0.48484848484848486,16,33.0,18.75,9.090909090909092,2.0625,148.67981904869694,2017-11-02 11:47:28,3,2017-11-02 11:45:00,NobbysBeach,Nobbys Beach
839,6,0.30553749384609447,130.34707208272283,0.48484848484848486,16,33.0,18.75,9.090909090909092,2.0625,168.23570130599515,2017-11-02 11:47:48,3,2017-11-02 11:45:00,NobbysBeach,Nobbys Beach
840,7,0.8099338881727021,205.95150181930146,0.48484848484848486,16,33.0,18.75,9.090909090909092,2.0625,156.2860009581801,2017-11-02 11:47:36,3,2017-11-02 11:45:00,NobbysBeach,Nobbys Beach
841,8,0.8099338881727021,205.95150181930146,0.48484848484848486,16,33.0,18.75,9.090909090909092,2.0625,156.2860009581801,2017-11-02 11:47:36,3,2017-11-02 11:45:00,NobbysBeach,Nobbys Beach
842,9,0.02607403001566455,105.33958445954448,0.48484848484848486,16,33.0,18.75,9.090909090909092,2.0625,176.80491800568,2017-11-02 11:47:56,3,2017-11-02 11:45:00,NobbysBeach,Nobbys Beach
843,10,0.47798146041120615,159.08371671906824,0.48484848484848486,16,33.0,18.75,9.090909090909092,2.0625,182.7705496558515,2017-11-02 11:48:02,3,2017-11-02 11:45:00,NobbysBeach,Nobbys Beach
844,11,0.47798146041120615,159.08371671906824,0.48484848484848486,16,33.0,18.75,9.090909090909092,2.0625,182.7705496558515,2017-11-02 11:48:02,3,2017-11-02 11:45:00,NobbysBeach,Nobbys Beach
845,12,0.02359207315780626,79.71281531179147,0.48484848484848486,16,33.0,18.75,9.090909090909092,2.0625,203.1627707507625,2017-11-02 11:48:23,3,2017-11-02 11:45:00,NobbysBeach,Nobbys Beach
846,13,0.02359207315780626,79.71281531179147,0.48484848484848486,16,33.0,18.75,9.090909090909092,2.0625,203.1627707507625,2017-11-02 11:48:23,3,2017-11-02 11:45:00,NobbysBeach,Nobbys Beach
847,14,0.4686106485628902,158.42043529019398,0.48484848484848486,16,33.0,18.75,9.090909090909092,2.0625,206.35871687666233,2017-11-02 11:48:26,3,2017-11-02 11:45:00,NobbysBeach,Nobbys Beach
848,15,0.4686106485628902,158.42043529019398,0.48484848484848486,16,33.0,18.75,9.090909090909092,2.0625,206.35871687666233,2017-11-02 11:48:26,3,2017-11-02 11:45:00,NobbysBeach,Nobbys Beach
849,16,0.1546859545074929,110.3567418646976,0.48484848484848486,16,33.0,18.75,9.090909090909092,2.0625,226.29918462844049,2017-11-02 11:48:46,3,2017-11-02 11:45:00,NobbysBeach,Nobbys Beach
850,1,0.0069201907930211415,88.34262037900541,0.5,17,34.0,17.647058823529413,8.823529411764707,2.0,18.29586241224977,2017-11-02 11:50:18,4,2017-11-02 11:50:00,NobbysBeach,Nobbys Beach
851,2,0.0069201907930211415,88.34262037900541,0.5,17,34.0,17.647058823529413,8.823529411764707,2.0,18.29586241224977,2017-11-02 11:50:18,4,2017-11-02 11:50:00,NobbysBeach,Nobbys Beach
852,3,0.4441017333524464,144.94632210148038,0.5,17,34.0,17.647058823529413,8.823529411764707,2.0,44.374904747326795,2017-11-02 11:50:44,4,2017-11-02 11:50:00,NobbysBeach,Nobbys Beach
853,4,0.4441017333524464,144.94632210148038,0.5,17,34.0,17.647058823529413,8.823529411764707,2.0,44.374904747326795,2017-11-02 11:50:44,4,2017-11-02 11:50:00,NobbysBeach,Nobbys Beach
854,5,0.008501678438997406,97.77538850817793,0.5,17,34.0,17.647058823529413,8.823529411764707,2.0,70.47132267521512,2017-11-02 11:51:10,4,2017-11-02 11:50:00,NobbysBeach,Nobbys Beach
855,6,0.6573957806091089,196.42894599735453,0.5,17,34.0,17.647058823529413,8.823529411764707,2.0,47.64529926018261,2017-11-02 11:50:47,4,2017-11-02 11:50:00,NobbysBeach,Nobbys Beach
